source,qid,kind,quality_pool,scored_pool,candidate_rank,rerank_rank,scored_pool_latency_ms
dense,exact-117,exact,20,100,2,1,1250.357
dense,exact-117,exact,30,100,2,1,1250.357
dense,exact-117,exact,50,100,2,1,1250.357
dense,exact-117,exact,100,100,2,1,1250.357
dense,exact-118,exact,10,100,1,1,1252.518
dense,exact-118,exact,20,100,1,1,1252.518
dense,exact-118,exact,30,100,1,1,1252.518
dense,exact-118,exact,50,100,1,1,1252.518
dense,exact-118,exact,100,100,1,1,1252.518
dense,exact-119,exact,10,100,1,1,1240.980
dense,exact-119,exact,20,100,1,1,1240.980
dense,exact-119,exact,30,100,1,1,1240.980
dense,exact-119,exact,50,100,1,1,1240.980
dense,exact-119,exact,100,100,1,1,1240.980
dense,exact-120,exact,10,100,1,1,1251.620
dense,exact-120,exact,20,100,1,1,1251.620
dense,exact-120,exact,30,100,1,1,1251.620
dense,exact-120,exact,50,100,1,1,1251.620
dense,exact-120,exact,100,100,1,1,1251.620
dense,semantic-001,semantic,10,100,1,1,1212.109
dense,semantic-001,semantic,20,100,1,1,1212.109
dense,semantic-001,semantic,30,100,1,1,1212.109
dense,semantic-001,semantic,50,100,1,1,1212.109
dense,semantic-001,semantic,100,100,1,1,1212.109
dense,semantic-002,semantic,10,100,1,1,1224.080
dense,semantic-002,semantic,20,100,1,1,1224.080
dense,semantic-002,semantic,30,100,1,1,1224.080
dense,semantic-002,semantic,50,100,1,1,1224.080
dense,semantic-002,semantic,100,100,1,1,1224.080
dense,semantic-003,semantic,10,100,0,0,1226.545
dense,semantic-003,semantic,20,100,0,0,1226.545
dense,semantic-003,semantic,30,100,0,0,1226.545
dense,semantic-003,semantic,50,100,33,3,1226.545
dense,semantic-003,semantic,100,100,33,3,1226.545
dense,semantic-004,semantic,10,100,1,1,1246.772
dense,semantic-004,semantic,20,100,1,1,1246.772
dense,semantic-004,semantic,30,100,1,1,1246.772
dense,semantic-004,semantic,50,100,1,1,1246.772
dense,semantic-004,semantic,100,100,1,1,1246.772
dense,semantic-005,semantic,10,100,5,3,1244.829
dense,semantic-005,semantic,20,100,5,3,1244.829
dense,semantic-005,semantic,30,100,5,3,1244.829
dense,semantic-005,semantic,50,100,5,3,1244.829
dense,semantic-005,semantic,100,100,5,3,1244.829
dense,semantic-006,semantic,10,100,1,1,1228.035
dense,semantic-006,semantic,20,100,1,1,1228.035
dense,semantic-006,semantic,30,100,1,1,1228.035
dense,semantic-006,semantic,50,100,1,1,1228.035
dense,semantic-006,semantic,100,100,1,1,1228.035
dense,semantic-007,semantic,10,100,2,2,1253.649
dense,semantic-007,semantic,20,100,2,2,1253.649
dense,semantic-007,semantic,30,100,2,2,1253.649
dense,semantic-007,semantic,50,100,2,2,1253.649
dense,semantic-007,semantic,100,100,2,2,1253.649
dense,semantic-008,semantic,10,100,1,1,1246.735
dense,semantic-008,semantic,20,100,1,1,1246.735
dense,semantic-008,semantic,30,100,1,1,1246.735
dense,semantic-008,semantic,50,100,1,1,1246.735
dense,semantic-008,semantic,100,100,1,1,1246.735
dense,semantic-009,semantic,10,100,1,1,1227.556
dense,semantic-009,semantic,20,100,1,1,1227.556
dense,semantic-009,semantic,30,100,1,1,1227.556
dense,semantic-009,semantic,50,100,1,1,1227.556
dense,semantic-009,semantic,100,100,1,1,1227.556
dense,semantic-010,semantic,10,100,8,2,1236.798
dense,semantic-010,semantic,20,100,8,6,1236.798
dense,semantic-010,semantic,30,100,8,6,1236.798
dense,semantic-010,semantic,50,100,8,6,1236.798
dense,semantic-010,semantic,100,100,8,6,1236.798
dense,semantic-011,semantic,10,100,1,1,1221.920
dense,semantic-011,semantic,20,100,1,1,1221.920
dense,semantic-011,semantic,30,100,1,1,1221.920
dense,semantic-011,semantic,50,100,1,1,1221.920
dense,semantic-011,semantic,100,100,1,1,1221.920
dense,semantic-012,semantic,10,100,1,1,1245.915
dense,semantic-012,semantic,20,100,1,1,1245.915
dense,semantic-012,semantic,30,100,1,1,1245.915
dense,semantic-012,semantic,50,100,1,1,1245.915
dense,semantic-012,semantic,100,100,1,1,1245.915
dense,semantic-013,semantic,10,100,2,1,1235.162
dense,semantic-013,semantic,20,100,2,1,1235.162
dense,semantic-013,semantic,30,100,2,1,1235.162
dense,semantic-013,semantic,50,100,2,1,1235.162
dense,semantic-013,semantic,100,100,2,1,1235.162
dense,semantic-014,semantic,10,100,1,1,1240.381
dense,semantic-014,semantic,20,100,1,1,1240.381
dense,semantic-014,semantic,30,100,1,1,1240.381
dense,semantic-014,semantic,50,100,1,1,1240.381
dense,semantic-014,semantic,100,100,1,1,1240.381
dense,semantic-015,semantic,10,100,2,1,1235.691
dense,semantic-015,semantic,20,100,2,1,1235.691
dense,semantic-015,semantic,30,100,2,1,1235.691
dense,semantic-015,semantic,50,100,2,1,1235.691
dense,semantic-015,semantic,100,100,2,1,1235.691
dense,semantic-016,semantic,10,100,1,1,1224.994
dense,semantic-016,semantic,20,100,1,1,1224.994
dense,semantic-016,semantic,30,100,1,1,1224.994
dense,semantic-016,semantic,50,100,1,1,1224.994
dense,semantic-016,semantic,100,100,1,1,1224.994
dense,semantic-017,semantic,10,100,1,1,1227.247
dense,semantic-017,semantic,20,100,1,1,1227.247
dense,semantic-017,semantic,30,100,1,1,1227.247
dense,semantic-017,semantic,50,100,1,1,1227.247
dense,semantic-017,semantic,100,100,1,1,1227.247
dense,semantic-018,semantic,10,100,1,1,1229.645
dense,semantic-018,semantic,20,100,1,1,1229.645
dense,semantic-018,semantic,30,100,1,1,1229.645
dense,semantic-018,semantic,50,100,1,1,1229.645
dense,semantic-018,semantic,100,100,1,1,1229.645
dense,semantic-019,semantic,10,100,1,1,1233.095
dense,semantic-019,semantic,20,100,1,1,1233.095
dense,semantic-019,semantic,30,100,1,1,1233.095
dense,semantic-019,semantic,50,100,1,1,1233.095
dense,semantic-019,semantic,100,100,1,1,1233.095
dense,semantic-020,semantic,10,100,1,1,1251.289
dense,semantic-020,semantic,20,100,1,1,1251.289
dense,semantic-020,semantic,30,100,1,1,1251.289
dense,semantic-020,semantic,50,100,1,1,1251.289
dense,semantic-020,semantic,100,100,1,1,1251.289
dense,semantic-021,semantic,10,100,2,4,1252.083
dense,semantic-021,semantic,20,100,2,5,1252.083
dense,semantic-021,semantic,30,100,2,5,1252.083
dense,semantic-021,semantic,50,100,2,5,1252.083
dense,semantic-021,semantic,100,100,2,5,1252.083
dense,semantic-022,semantic,10,100,1,1,1231.650
dense,semantic-022,semantic,20,100,1,1,1231.650
dense,semantic-022,semantic,30,100,1,1,1231.650
dense,semantic-022,semantic,50,100,1,1,1231.650
dense,semantic-022,semantic,100,100,1,1,1231.650
dense,semantic-023,semantic,10,100,4,5,1230.089
dense,semantic-023,semantic,20,100,4,6,1230.089
dense,semantic-023,semantic,30,100,4,6,1230.089
dense,semantic-023,semantic,50,100,4,6,1230.089
dense,semantic-023,semantic,100,100,4,6,1230.089
dense,semantic-024,semantic,10,100,9,3,1237.478
dense,semantic-024,semantic,20,100,9,4,1237.478
dense,semantic-024,semantic,30,100,9,4,1237.478
dense,semantic-024,semantic,50,100,9,4,1237.478
dense,semantic-024,semantic,100,100,9,4,1237.478
dense,semantic-025,semantic,10,100,0,0,1218.971
dense,semantic-025,semantic,20,100,0,0,1218.971
dense,semantic-025,semantic,30,100,0,0,1218.971
dense,semantic-025,semantic,50,100,0,0,1218.971
dense,semantic-025,semantic,100,100,81,5,1218.971
dense,semantic-026,semantic,10,100,1,1,1227.603
dense,semantic-026,semantic,20,100,1,1,1227.603
dense,semantic-026,semantic,30,100,1,1,1227.603
dense,semantic-026,semantic,50,100,1,1,1227.603
dense,semantic-026,semantic,100,100,1,1,1227.603
dense,semantic-027,semantic,10,100,0,0,1232.974
dense,semantic-027,semantic,20,100,14,1,1232.974
dense,semantic-027,semantic,30,100,14,1,1232.974
dense,semantic-027,semantic,50,100,14,1,1232.974
dense,semantic-027,semantic,100,100,14,1,1232.974
dense,semantic-028,semantic,10,100,1,1,1239.021
dense,semantic-028,semantic,20,100,1,1,1239.021
dense,semantic-028,semantic,30,100,1,1,1239.021
dense,semantic-028,semantic,50,100,1,1,1239.021
dense,semantic-028,semantic,100,100,1,1,1239.021
dense,semantic-029,semantic,10,100,1,1,1228.318
dense,semantic-029,semantic,20,100,1,1,1228.318
dense,semantic-029,semantic,30,100,1,1,1228.318
dense,semantic-029,semantic,50,100,1,1,1228.318
dense,semantic-029,semantic,100,100,1,1,1228.318
dense,semantic-030,semantic,10,100,7,10,1239.856
dense,semantic-030,semantic,20,100,7,0,1239.856
dense,semantic-030,semantic,30,100,7,0,1239.856
dense,semantic-030,semantic,50,100,7,0,1239.856
dense,semantic-030,semantic,100,100,7,0,1239.856
dense,semantic-031,semantic,10,100,2,4,1233.894
dense,semantic-031,semantic,20,100,2,4,1233.894
dense,semantic-031,semantic,30,100,2,4,1233.894
dense,semantic-031,semantic,50,100,2,4,1233.894
dense,semantic-031,semantic,100,100,2,4,1233.894
dense,semantic-032,semantic,10,100,1,1,1215.234
dense,semantic-032,semantic,20,100,1,1,1215.234
dense,semantic-032,semantic,30,100,1,1,1215.234
dense,semantic-032,semantic,50,100,1,1,1215.234
dense,semantic-032,semantic,100,100,1,1,1215.234
dense,semantic-033,semantic,10,100,1,1,1231.865
dense,semantic-033,semantic,20,100,1,1,1231.865
dense,semantic-033,semantic,30,100,1,1,1231.865
dense,semantic-033,semantic,50,100,1,1,1231.865
dense,semantic-033,semantic,100,100,1,1,1231.865
dense,semantic-034,semantic,10,100,0,0,1219.583
dense,semantic-034,semantic,20,100,13,1,1219.583
dense,semantic-034,semantic,30,100,13,1,1219.583
dense,semantic-034,semantic,50,100,13,1,1219.583
dense,semantic-034,semantic,100,100,13,1,1219.583
dense,semantic-035,semantic,10,100,1,1,1227.731
dense,semantic-035,semantic,20,100,1,1,1227.731
dense,semantic-035,semantic,30,100,1,1,1227.731
dense,semantic-035,semantic,50,100,1,1,1227.731
dense,semantic-035,semantic,100,100,1,1,1227.731
dense,semantic-036,semantic,10,100,2,2,1236.777
dense,semantic-036,semantic,20,100,2,2,1236.777
dense,semantic-036,semantic,30,100,2,2,1236.777
dense,semantic-036,semantic,50,100,2,2,1236.777
dense,semantic-036,semantic,100,100,2,2,1236.777
dense,semantic-037,semantic,10,100,0,0,1234.874
dense,semantic-037,semantic,20,100,0,0,1234.874
dense,semantic-037,semantic,30,100,0,0,1234.874
dense,semantic-037,semantic,50,100,0,0,1234.874
dense,semantic-037,semantic,100,100,0,0,1234.874
dense,semantic-038,semantic,10,100,1,1,1232.468
dense,semantic-038,semantic,20,100,1,1,1232.468
dense,semantic-038,semantic,30,100,1,1,1232.468
dense,semantic-038,semantic,50,100,1,1,1232.468
dense,semantic-038,semantic,100,100,1,1,1232.468
dense,semantic-039,semantic,10,100,0,0,1247.351
dense,semantic-039,semantic,20,100,0,0,1247.351
dense,semantic-039,semantic,30,100,0,0,1247.351
dense,semantic-039,semantic,50,100,46,4,1247.351
dense,semantic-039,semantic,100,100,46,6,1247.351
dense,semantic-040,semantic,10,100,1,1,1238.699
dense,semantic-040,semantic,20,100,1,1,1238.699
dense,semantic-040,semantic,30,100,1,1,1238.699
dense,semantic-040,semantic,50,100,1,1,1238.699
dense,semantic-040,semantic,100,100,1,1,1238.699
dense,semantic-041,semantic,10,100,2,2,1229.490
dense,semantic-041,semantic,20,100,2,2,1229.490
dense,semantic-041,semantic,30,100,2,2,1229.490
dense,semantic-041,semantic,50,100,2,2,1229.490
dense,semantic-041,semantic,100,100,2,2,1229.490
dense,semantic-042,semantic,10,100,1,1,1234.867
dense,semantic-042,semantic,20,100,1,1,1234.867
dense,semantic-042,semantic,30,100,1,1,1234.867
dense,semantic-042,semantic,50,100,1,1,1234.867
dense,semantic-042,semantic,100,100,1,1,1234.867
dense,semantic-043,semantic,10,100,1,1,1240.140
dense,semantic-043,semantic,20,100,1,1,1240.140
dense,semantic-043,semantic,30,100,1,1,1240.140
dense,semantic-043,semantic,50,100,1,1,1240.140
dense,semantic-043,semantic,100,100,1,1,1240.140
dense,semantic-044,semantic,10,100,1,1,1236.950
dense,semantic-044,semantic,20,100,1,1,1236.950
dense,semantic-044,semantic,30,100,1,1,1236.950
dense,semantic-044,semantic,50,100,1,1,1236.950
dense,semantic-044,semantic,100,100,1,1,1236.950
dense,semantic-045,semantic,10,100,1,1,1232.604
dense,semantic-045,semantic,20,100,1,1,1232.604
dense,semantic-045,semantic,30,100,1,1,1232.604
dense,semantic-045,semantic,50,100,1,1,1232.604
dense,semantic-045,semantic,100,100,1,1,1232.604
dense,semantic-046,semantic,10,100,2,1,1235.538
dense,semantic-046,semantic,20,100,2,1,1235.538
dense,semantic-046,semantic,30,100,2,1,1235.538
dense,semantic-046,semantic,50,100,2,1,1235.538
dense,semantic-046,semantic,100,100,2,1,1235.538
dense,semantic-047,semantic,10,100,1,1,1241.848
dense,semantic-047,semantic,20,100,1,1,1241.848
dense,semantic-047,semantic,30,100,1,1,1241.848
dense,semantic-047,semantic,50,100,1,1,1241.848
dense,semantic-047,semantic,100,100,1,1,1241.848
dense,semantic-048,semantic,10,100,1,1,1226.312
dense,semantic-048,semantic,20,100,1,1,1226.312
dense,semantic-048,semantic,30,100,1,1,1226.312
dense,semantic-048,semantic,50,100,1,1,1226.312
dense,semantic-048,semantic,100,100,1,1,1226.312
dense,semantic-049,semantic,10,100,2,1,1234.830
dense,semantic-049,semantic,20,100,2,1,1234.830
dense,semantic-049,semantic,30,100,2,1,1234.830
dense,semantic-049,semantic,50,100,2,1,1234.830
dense,semantic-049,semantic,100,100,2,1,1234.830
dense,semantic-050,semantic,10,100,7,3,1224.621
dense,semantic-050,semantic,20,100,7,4,1224.621
dense,semantic-050,semantic,30,100,7,4,1224.621
dense,semantic-050,semantic,50,100,7,4,1224.621
dense,semantic-050,semantic,100,100,7,4,1224.621
dense,semantic-051,semantic,10,100,3,1,1264.903
dense,semantic-051,semantic,20,100,3,1,1264.903
dense,semantic-051,semantic,30,100,3,1,1264.903
dense,semantic-051,semantic,50,100,3,1,1264.903
dense,semantic-051,semantic,100,100,3,1,1264.903
dense,semantic-052,semantic,10,100,2,1,1239.515
dense,semantic-052,semantic,20,100,2,1,1239.515
dense,semantic-052,semantic,30,100,2,1,1239.515
dense,semantic-052,semantic,50,100,2,1,1239.515
dense,semantic-052,semantic,100,100,2,1,1239.515
dense,semantic-053,semantic,10,100,1,1,1230.157
dense,semantic-053,semantic,20,100,1,1,1230.157
dense,semantic-053,semantic,30,100,1,1,1230.157
dense,semantic-053,semantic,50,100,1,1,1230.157
dense,semantic-053,semantic,100,100,1,1,1230.157
dense,semantic-054,semantic,10,100,0,0,1251.360
dense,semantic-054,semantic,20,100,0,0,1251.360
dense,semantic-054,semantic,30,100,0,0,1251.360
dense,semantic-054,semantic,50,100,42,8,1251.360
dense,semantic-054,semantic,100,100,42,8,1251.360
dense,semantic-055,semantic,10,100,1,1,1282.726
dense,semantic-055,semantic,20,100,1,1,1282.726
dense,semantic-055,semantic,30,100,1,1,1282.726
dense,semantic-055,semantic,50,100,1,1,1282.726
dense,semantic-055,semantic,100,100,1,1,1282.726
dense,semantic-056,semantic,10,100,1,1,1689.103
dense,semantic-056,semantic,20,100,1,1,1689.103
dense,semantic-056,semantic,30,100,1,1,1689.103
dense,semantic-056,semantic,50,100,1,1,1689.103
dense,semantic-056,semantic,100,100,1,1,1689.103
dense,semantic-057,semantic,10,100,1,1,1320.606
dense,semantic-057,semantic,20,100,1,1,1320.606
dense,semantic-057,semantic,30,100,1,1,1320.606
dense,semantic-057,semantic,50,100,1,1,1320.606
dense,semantic-057,semantic,100,100,1,1,1320.606
dense,semantic-058,semantic,10,100,1,1,1284.624
dense,semantic-058,semantic,20,100,1,1,1284.624
dense,semantic-058,semantic,30,100,1,1,1284.624
dense,semantic-058,semantic,50,100,1,1,1284.624
dense,semantic-058,semantic,100,100,1,1,1284.624
dense,semantic-059,semantic,10,100,0,0,1289.312
dense,semantic-059,semantic,20,100,14,0,1289.312
dense,semantic-059,semantic,30,100,14,0,1289.312
dense,semantic-059,semantic,50,100,14,0,1289.312
dense,semantic-059,semantic,100,100,14,0,1289.312
dense,semantic-060,semantic,10,100,1,1,1299.846
dense,semantic-060,semantic,20,100,1,1,1299.846
dense,semantic-060,semantic,30,100,1,1,1299.846
dense,semantic-060,semantic,50,100,1,1,1299.846
dense,semantic-060,semantic,100,100,1,1,1299.846
dense,semantic-061,semantic,10,100,1,1,1324.295
dense,semantic-061,semantic,20,100,1,1,1324.295
dense,semantic-061,semantic,30,100,1,1,1324.295
dense,semantic-061,semantic,50,100,1,1,1324.295
dense,semantic-061,semantic,100,100,1,1,1324.295
dense,semantic-062,semantic,10,100,4,1,1376.559
dense,semantic-062,semantic,20,100,4,1,1376.559
dense,semantic-062,semantic,30,100,4,1,1376.559
dense,semantic-062,semantic,50,100,4,1,1376.559
dense,semantic-062,semantic,100,100,4,1,1376.559
dense,semantic-063,semantic,10,100,5,1,1481.899
dense,semantic-063,semantic,20,100,5,1,1481.899
dense,semantic-063,semantic,30,100,5,1,1481.899
dense,semantic-063,semantic,50,100,5,1,1481.899
dense,semantic-063,semantic,100,100,5,1,1481.899
dense,semantic-064,semantic,10,100,1,1,1302.786
dense,semantic-064,semantic,20,100,1,1,1302.786
dense,semantic-064,semantic,30,100,1,1,1302.786
dense,semantic-064,semantic,50,100,1,1,1302.786
dense,semantic-064,semantic,100,100,1,1,1302.786
dense,semantic-065,semantic,10,100,1,1,1261.953
dense,semantic-065,semantic,20,100,1,1,1261.953
dense,semantic-065,semantic,30,100,1,1,1261.953
dense,semantic-065,semantic,50,100,1,1,1261.953
dense,semantic-065,semantic,100,100,1,1,1261.953
dense,semantic-066,semantic,10,100,1,1,1268.093
dense,semantic-066,semantic,20,100,1,1,1268.093
dense,semantic-066,semantic,30,100,1,1,1268.093
dense,semantic-066,semantic,50,100,1,1,1268.093
dense,semantic-066,semantic,100,100,1,1,1268.093
dense,semantic-067,semantic,10,100,1,1,1352.590
dense,semantic-067,semantic,20,100,1,1,1352.590
dense,semantic-067,semantic,30,100,1,1,1352.590
dense,semantic-067,semantic,50,100,1,1,1352.590
dense,semantic-067,semantic,100,100,1,1,1352.590
dense,semantic-068,semantic,10,100,0,0,1312.244
dense,semantic-068,semantic,20,100,0,0,1312.244
dense,semantic-068,semantic,30,100,0,0,1312.244
dense,semantic-068,semantic,50,100,0,0,1312.244
dense,semantic-068,semantic,100,100,77,2,1312.244
dense,semantic-069,semantic,10,100,2,1,1310.887
dense,semantic-069,semantic,20,100,2,1,1310.887
dense,semantic-069,semantic,30,100,2,1,1310.887
dense,semantic-069,semantic,50,100,2,1,1310.887
dense,semantic-069,semantic,100,100,2,1,1310.887
dense,semantic-070,semantic,10,100,1,1,1292.257
dense,semantic-070,semantic,20,100,1,1,1292.257
dense,semantic-070,semantic,30,100,1,1,1292.257
dense,semantic-070,semantic,50,100,1,1,1292.257
dense,semantic-070,semantic,100,100,1,1,1292.257
dense,semantic-071,semantic,10,100,0,0,1294.896
dense,semantic-071,semantic,20,100,0,0,1294.896
dense,semantic-071,semantic,30,100,28,4,1294.896
dense,semantic-071,semantic,50,100,28,4,1294.896
dense,semantic-071,semantic,100,100,28,4,1294.896
dense,semantic-072,semantic,10,100,1,1,1300.271
dense,semantic-072,semantic,20,100,1,1,1300.271
dense,semantic-072,semantic,30,100,1,1,1300.271
dense,semantic-072,semantic,50,100,1,1,1300.271
dense,semantic-072,semantic,100,100,1,1,1300.271
dense,semantic-073,semantic,10,100,1,1,1295.417
dense,semantic-073,semantic,20,100,1,1,1295.417
dense,semantic-073,semantic,30,100,1,1,1295.417
dense,semantic-073,semantic,50,100,1,1,1295.417
dense,semantic-073,semantic,100,100,1,1,1295.417
dense,semantic-074,semantic,10,100,1,1,1309.249
dense,semantic-074,semantic,20,100,1,1,1309.249
dense,semantic-074,semantic,30,100,1,1,1309.249
dense,semantic-074,semantic,50,100,1,1,1309.249
dense,semantic-074,semantic,100,100,1,1,1309.249
dense,semantic-075,semantic,10,100,2,1,1637.037
dense,semantic-075,semantic,20,100,2,1,1637.037
dense,semantic-075,semantic,30,100,2,1,1637.037
dense,semantic-075,semantic,50,100,2,1,1637.037
dense,semantic-075,semantic,100,100,2,1,1637.037
dense,semantic-076,semantic,10,100,1,1,1359.413
dense,semantic-076,semantic,20,100,1,1,1359.413
dense,semantic-076,semantic,30,100,1,1,1359.413
dense,semantic-076,semantic,50,100,1,1,1359.413
dense,semantic-076,semantic,100,100,1,1,1359.413
dense,semantic-077,semantic,10,100,1,1,1296.449
dense,semantic-077,semantic,20,100,1,1,1296.449
dense,semantic-077,semantic,30,100,1,1,1296.449
dense,semantic-077,semantic,50,100,1,1,1296.449
dense,semantic-077,semantic,100,100,1,1,1296.449
dense,semantic-078,semantic,10,100,1,1,1311.612
dense,semantic-078,semantic,20,100,1,1,1311.612
dense,semantic-078,semantic,30,100,1,1,1311.612
dense,semantic-078,semantic,50,100,1,1,1311.612
dense,semantic-078,semantic,100,100,1,1,1311.612
dense,semantic-079,semantic,10,100,1,1,1468.318
dense,semantic-079,semantic,20,100,1,1,1468.318
dense,semantic-079,semantic,30,100,1,1,1468.318
dense,semantic-079,semantic,50,100,1,1,1468.318
dense,semantic-079,semantic,100,100,1,1,1468.318
dense,semantic-080,semantic,10,100,1,1,1349.801
dense,semantic-080,semantic,20,100,1,1,1349.801
dense,semantic-080,semantic,30,100,1,1,1349.801
dense,semantic-080,semantic,50,100,1,1,1349.801
dense,semantic-080,semantic,100,100,1,1,1349.801
dense,semantic-081,semantic,10,100,1,1,1320.612
dense,semantic-081,semantic,20,100,1,1,1320.612
dense,semantic-081,semantic,30,100,1,1,1320.612
dense,semantic-081,semantic,50,100,1,1,1320.612
dense,semantic-081,semantic,100,100,1,1,1320.612
dense,semantic-082,semantic,10,100,1,1,1313.217
dense,semantic-082,semantic,20,100,1,1,1313.217
dense,semantic-082,semantic,30,100,1,1,1313.217
dense,semantic-082,semantic,50,100,1,1,1313.217
dense,semantic-082,semantic,100,100,1,1,1313.217
dense,semantic-083,semantic,10,100,1,1,1299.993
dense,semantic-083,semantic,20,100,1,1,1299.993
dense,semantic-083,semantic,30,100,1,1,1299.993
dense,semantic-083,semantic,50,100,1,1,1299.993
dense,semantic-083,semantic,100,100,1,1,1299.993
dense,semantic-084,semantic,10,100,1,1,1287.686
dense,semantic-084,semantic,20,100,1,1,1287.686
dense,semantic-084,semantic,30,100,1,1,1287.686
dense,semantic-084,semantic,50,100,1,1,1287.686
dense,semantic-084,semantic,100,100,1,1,1287.686
dense,semantic-085,semantic,10,100,1,1,1285.284
dense,semantic-085,semantic,20,100,1,1,1285.284
dense,semantic-085,semantic,30,100,1,1,1285.284
dense,semantic-085,semantic,50,100,1,1,1285.284
dense,semantic-085,semantic,100,100,1,1,1285.284
dense,semantic-086,semantic,10,100,1,1,1297.413
dense,semantic-086,semantic,20,100,1,1,1297.413
dense,semantic-086,semantic,30,100,1,1,1297.413
dense,semantic-086,semantic,50,100,1,1,1297.413
dense,semantic-086,semantic,100,100,1,1,1297.413
dense,semantic-087,semantic,10,100,1,1,1291.336
dense,semantic-087,semantic,20,100,1,1,1291.336
dense,semantic-087,semantic,30,100,1,1,1291.336
dense,semantic-087,semantic,50,100,1,1,1291.336
dense,semantic-087,semantic,100,100,1,1,1291.336
dense,semantic-088,semantic,10,100,0,0,1358.382
dense,semantic-088,semantic,20,100,0,0,1358.382
dense,semantic-088,semantic,30,100,25,2,1358.382
dense,semantic-088,semantic,50,100,25,2,1358.382
dense,semantic-088,semantic,100,100,25,2,1358.382
dense,semantic-089,semantic,10,100,2,3,1348.798
dense,semantic-089,semantic,20,100,2,3,1348.798
dense,semantic-089,semantic,30,100,2,3,1348.798
dense,semantic-089,semantic,50,100,2,3,1348.798
dense,semantic-089,semantic,100,100,2,3,1348.798
dense,semantic-090,semantic,10,100,1,1,1350.718
dense,semantic-090,semantic,20,100,1,1,1350.718
dense,semantic-090,semantic,30,100,1,1,1350.718
dense,semantic-090,semantic,50,100,1,1,1350.718
dense,semantic-090,semantic,100,100,1,1,1350.718
dense,semantic-091,semantic,10,100,1,1,1317.866
dense,semantic-091,semantic,20,100,1,1,1317.866
dense,semantic-091,semantic,30,100,1,1,1317.866
dense,semantic-091,semantic,50,100,1,1,1317.866
dense,semantic-091,semantic,100,100,1,1,1317.866
dense,semantic-092,semantic,10,100,2,2,1679.627
dense,semantic-092,semantic,20,100,2,2,1679.627
dense,semantic-092,semantic,30,100,2,2,1679.627
dense,semantic-092,semantic,50,100,2,2,1679.627
dense,semantic-092,semantic,100,100,2,2,1679.627
dense,semantic-093,semantic,10,100,1,1,1802.017
dense,semantic-093,semantic,20,100,1,1,1802.017
dense,semantic-093,semantic,30,100,1,1,1802.017
dense,semantic-093,semantic,50,100,1,1,1802.017
dense,semantic-093,semantic,100,100,1,1,1802.017
dense,semantic-094,semantic,10,100,0,0,1812.792
dense,semantic-094,semantic,20,100,0,0,1812.792
dense,semantic-094,semantic,30,100,0,0,1812.792
dense,semantic-094,semantic,50,100,0,0,1812.792
dense,semantic-094,semantic,100,100,54,0,1812.792
dense,semantic-095,semantic,10,100,0,0,1571.177
dense,semantic-095,semantic,20,100,13,9,1571.177
dense,semantic-095,semantic,30,100,13,0,1571.177
dense,semantic-095,semantic,50,100,13,0,1571.177
dense,semantic-095,semantic,100,100,13,0,1571.177
dense,semantic-096,semantic,10,100,0,0,1318.682
dense,semantic-096,semantic,20,100,0,0,1318.682
dense,semantic-096,semantic,30,100,0,0,1318.682
dense,semantic-096,semantic,50,100,36,2,1318.682
dense,semantic-096,semantic,100,100,36,3,1318.682
dense,semantic-097,semantic,10,100,2,1,1404.100
dense,semantic-097,semantic,20,100,2,1,1404.100
dense,semantic-097,semantic,30,100,2,1,1404.100
dense,semantic-097,semantic,50,100,2,1,1404.100
dense,semantic-097,semantic,100,100,2,1,1404.100
dense,semantic-098,semantic,10,100,0,0,1492.496
dense,semantic-098,semantic,20,100,0,0,1492.496
dense,semantic-098,semantic,30,100,0,0,1492.496
dense,semantic-098,semantic,50,100,0,0,1492.496
dense,semantic-098,semantic,100,100,0,0,1492.496
dense,semantic-099,semantic,10,100,2,1,1459.125
dense,semantic-099,semantic,20,100,2,1,1459.125
dense,semantic-099,semantic,30,100,2,1,1459.125
dense,semantic-099,semantic,50,100,2,1,1459.125
dense,semantic-099,semantic,100,100,2,1,1459.125
dense,semantic-100,semantic,10,100,1,1,1296.845
dense,semantic-100,semantic,20,100,1,1,1296.845
dense,semantic-100,semantic,30,100,1,1,1296.845
dense,semantic-100,semantic,50,100,1,1,1296.845
dense,semantic-100,semantic,100,100,1,1,1296.845
dense,semantic-101,semantic,10,100,3,6,1278.073
dense,semantic-101,semantic,20,100,3,7,1278.073
dense,semantic-101,semantic,30,100,3,8,1278.073
dense,semantic-101,semantic,50,100,3,9,1278.073
dense,semantic-101,semantic,100,100,3,0,1278.073
dense,semantic-102,semantic,10,100,2,5,1371.085
dense,semantic-102,semantic,20,100,2,7,1371.085
dense,semantic-102,semantic,30,100,2,7,1371.085
dense,semantic-102,semantic,50,100,2,7,1371.085
dense,semantic-102,semantic,100,100,2,7,1371.085
dense,semantic-103,semantic,10,100,1,1,1348.730
dense,semantic-103,semantic,20,100,1,1,1348.730
dense,semantic-103,semantic,30,100,1,1,1348.730
dense,semantic-103,semantic,50,100,1,1,1348.730
dense,semantic-103,semantic,100,100,1,1,1348.730
dense,semantic-104,semantic,10,100,1,1,1391.124
dense,semantic-104,semantic,20,100,1,1,1391.124
dense,semantic-104,semantic,30,100,1,1,1391.124
dense,semantic-104,semantic,50,100,1,1,1391.124
